district_id,district_name
391,Ahmednagar
364,Akola
366,Amravati
397,Aurangabad 
384,Beed
370,Bhandara
367,Buldhana
380,Chandrapur
388,Dhule
379,Gadchiroli
378,Gondia
386,Hingoli
390,Jalgaon
396,Jalna
371,Kolhapur
383,Latur
395,Mumbai
365,Nagpur
382,Nanded
387,Nandurbar
389,Nashik
381,Osmanabad
394,Palghar
385,Parbhani
363,Pune
393,Raigad
372,Ratnagiri
373,Sangli
376,Satara
374,Sindhudurg
375,Solapur
392,Thane
377,Wardha
369,Washim
368,Yavatmal
